fecha,hora,fecha_completa,nombre,dni,edad,sexo,direccion,barrio,metodo,latitud,longitud,año,mes,dia_semana,antecedentes
2023-09-26,20:11,2007-01-06 20:11,Calisto Aragonés,63975220F,47,Masculino,"Calle Cañada de Abel Company, 68, Campanar, Valencia",Campanar,Intoxicación medicamentosa,39.502708,-0.40322,2023,9,Saturday,
2023-10-02,22:55,2020-01-11 22:55,Abel Romeu Guillen,85666029E,31,Masculino,"Avenida Pasadizo Eugenio Silva, 79, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.458475,-0.392205,2023,10,Saturday,Enfermedad crónica
2023-10-07,21:05,1990-08-10 21:05,Eleuterio del Cerdán,68241151J,73,Masculino,"Avenida Pasadizo de Susana Becerra, 68, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.481123,-0.363319,2023,10,Friday,Intento previo
2023-10-10,18:15,2006-02-22 18:15,Luis Miguel Barrena Galiano,37732716C,53,Masculino,"Plaça Cuesta de Adelia Bernat, 119, Patraix, Valencia",Patraix,Ahorcamiento,39.44908,-0.417787,2023,10,Wednesday,Sin antecedentes conocidos
2023-10-13,22:39,2007-08-30 22:39,Victor Caballero Hidalgo,90458662F,41,Masculino,"Plaza Urbanización de Josep Rovira, 63, 6º2, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.477629,-0.36219,2023,10,Thursday,Sin antecedentes conocidos
2023-10-15,08:48,2005-01-11 08:48,Tadeo Iriarte,49373003F,56,Masculino,"Avenida Vial Chema Navarrete, 76, 6ºD, Poblats Marítims, Valencia",Poblats Marítims,Intoxicación medicamentosa,39.465799,-0.308924,2023,10,Tuesday,Problemas económicos
2023-10-18,20:11,1997-05-17 20:11,Teo Ripoll,74342479Q,47,Masculino,"Avenida Pasaje de Abraham Vergara, 90, Russafa, Valencia",Russafa,Ahorcamiento,39.460453,-0.354238,2023,10,Saturday,Duelo reciente
2023-10-20,09:26,1985-11-11 09:26,Herminia Arroyo-Calvo,14159480J,47,Femenino,"Calle Camino Pacífica Soler, 65, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.479259,-0.366954,2023,10,Monday,
2023-10-21,12:06,2024-02-28 12:06,Remigio Amancio Vera Jordán,73040981L,52,Masculino,"Calle Vial de Martirio Pacheco, 144, Jesús, Valencia",Jesús,Ahorcamiento,39.45432,-0.337254,2023,10,Wednesday,Abuso de sustancias
2023-11-01,07:12,1982-01-10 07:12,Eduardo del Hierro,95527978P,56,Masculino,"Calle Cuesta Perlita Aguado, 118, Benicalap, Valencia",Benicalap,Arma de fuego,39.492513,-0.402911,2023,11,Sunday,
2023-11-06,13:56,2001-03-03 13:56,Begoña Gargallo,47656625G,50,Femenino,"Plaça Paseo de Tiburcio Vilaplana, 42, El Cabanyal, Valencia",El Cabanyal,Sumersión,39.456298,-0.326487,2023,11,Saturday,Problemas económicos
2023-11-11,18:09,2017-10-24 18:09,Sabas Acedo,80962614S,36,Masculino,"Plaça Via José Antonio Carrera, 111, 3º1, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.472624,-0.328599,2023,11,Tuesday,Duelo reciente
2023-11-13,11:25,2003-09-04 11:25,Sebastian Eutimio Amador Cañete,84171486L,15,Masculino,"Avenida Ronda de Cayetano Solana, 26, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.459963,-0.381844,2023,11,Thursday,Sin antecedentes conocidos
2023-11-17,08:24,2010-06-08 08:24,Asdrubal Gomila Castrillo,16695817W,38,Masculino,"Avenida Ronda Felipa Osuna, 87, El Carme, Valencia",El Carme,Precipitación,39.466698,-0.373223,2023,11,Tuesday,Abuso de sustancias
2023-12-01,08:50,2014-02-06 08:50,Tiburcio Castillo Llorente,10342788X,37,Masculino,"Calle Acceso de Jovita Páez, 1, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.455971,-0.325851,2023,12,Thursday,
2023-12-04,07:55,1995-08-15 07:55,Hilario Reig Andrés,20075844H,19,Masculino,"Avenida Glorieta de Moisés Haro, 119, 1ºA, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.480333,-0.38014,2023,12,Tuesday,Enfermedad crónica
2023-12-12,14:30,2007-10-15 14:30,Luis Ángel Llano Quiroga,44270950K,65,Masculino,"Calle Alameda de Remigio Ibáñez, 17, 5ºD, La Xerea, Valencia",La Xerea,Ahorcamiento,39.484196,-0.378339,2023,12,Monday,Abuso de sustancias
2023-12-16,09:19,2022-10-24 09:19,Lorenzo Alemán Madrid,42013862S,51,Masculino,"Plaça Rambla Miriam Morán, 137, 3ºA, La Xerea, Valencia",La Xerea,Ahorcamiento,39.451833,-0.371214,2023,12,Monday,Trastorno bipolar
2023-12-23,10:10,2004-09-19 10:10,Carlota de Bueno,73421110G,23,Femenino,"Plaza Avenida de Goyo Aramburu, 46, 2º1, Quatre Carreres, Valencia",Quatre Carreres,Precipitación,39.427748,-0.364455,2023,12,Sunday,Trastorno bipolar
2024-01-01,11:11,1996-06-13 11:11,Dan Oliveras,61651493Q,47,Masculino,"Carrer Rambla Teresa Carranza, 82, El Carme, Valencia",El Carme,Corte/punzante,39.486961,-0.368752,2024,1,Thursday,Problemas económicos
2024-01-13,19:04,2000-01-10 19:04,Gala Belmonte Acuña,66058440W,40,Femenino,"Plaça Ronda Teresa Martí, 36, Russafa, Valencia",Russafa,Ahorcamiento,39.46659,-0.348226,2024,1,Monday,Sin antecedentes conocidos
2024-01-16,10:21,1999-06-17 10:21,Albano Bellido-Sanjuan,69004940H,15,Masculino,"Carrer Avenida de Benjamín Roca, 8, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.476149,-0.370722,2024,1,Thursday,
2024-01-19,13:42,2005-03-06 13:42,Cruz del Castillo,64845385J,56,Masculino,"Plaça Vial de Ramona Escrivá, 5, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.468313,-0.32815,2024,1,Sunday,Abuso de sustancias
2024-01-20,19:49,2023-05-27 19:49,Begoña Leon León,51374658H,22,Femenino,"Calle Camino de Margarita Gual, 2, 6ºA, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.447647,-0.351003,2024,1,Saturday,Problemas económicos
2024-01-20,19:33,1998-05-04 19:33,Celestino Barceló,41709861M,47,Masculino,"Carrer Via de Amparo Campillo, 74, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.480388,-0.379163,2024,1,Monday,Enfermedad crónica
2024-01-23,21:26,1993-12-03 21:26,Clemente Cámara Mariño,60145259Y,67,Masculino,"Plaza Glorieta de Estrella Ferrer, 115, Jesús, Valencia",Jesús,Ahorcamiento,39.442523,-0.349069,2024,1,Friday,
2024-02-01,17:18,2011-07-10 17:18,Candelario Cabrero Pedrosa,90847706Y,82,Masculino,"Plaza Alameda Rosa Granados, 114, Russafa, Valencia",Russafa,Ahorcamiento,39.46705,-0.378815,2024,2,Sunday,Abuso de sustancias
2024-02-06,12:58,1986-11-24 12:58,Maxi Montoya Canals,42449738H,66,Femenino,"Plaça Avenida Angélica Guzman, 24, 8º1, La Xerea, Valencia",La Xerea,Ahorcamiento,39.484114,-0.375616,2024,2,Monday,Intento previo
2024-02-13,18:36,2009-08-16 18:36,María Sancho Romeu,39675594L,52,Femenino,"Plaça Camino Silvio Blanes, 150, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.472602,-0.324162,2024,2,Sunday,Duelo reciente
2024-02-17,17:21,1987-12-19 17:21,Jordi Montalbán Corbacho,67364553Z,28,Masculino,"Plaza C. Eduardo Roda, 10, Jesús, Valencia",Jesús,Precipitación,39.460685,-0.338298,2024,2,Saturday,Trastorno bipolar
2024-02-19,20:46,1999-04-27 20:46,Martín Girona Cerro,32133728Z,35,Masculino,"Plaça Cañada Regina Galán, 65, 3º1, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.483544,-0.303732,2024,2,Tuesday,Abuso de sustancias
2024-02-22,10:11,1986-10-30 10:11,Pascual Amigó Roig,85678396S,74,Masculino,"Calle Callejón de Rodolfo Calderon, 51, Russafa, Valencia",Russafa,Ahorcamiento,39.449953,-0.365599,2024,2,Thursday,
2024-03-01,01:39,2010-09-28 01:39,Heriberto Coloma-Sanmartín,38458652F,38,Masculino,"Carrer Alameda Juan Antonio Prado, 81, 1º1, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.469291,-0.374263,2024,3,Tuesday,
2024-03-06,12:41,2012-07-06 12:41,Pepita Verdejo Larrea,42992765S,47,Femenino,"Plaza C. Modesta Dueñas, 138, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.485846,-0.376619,2024,3,Friday,Enfermedad crónica
2024-03-07,07:26,2025-07-06 07:26,Charo Cepeda Garcés,99706562K,22,Femenino,"Carrer Plaza Fortunato Jimenez, 73, 4ºA, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.476991,-0.380894,2024,3,Sunday,Duelo reciente
2024-03-11,14:11,1999-02-21 14:11,Silvestre Coca-Sánchez,95335171X,44,Masculino,"Avenida Acceso Modesta Amigó, 90, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.466477,-0.372162,2024,3,Sunday,Duelo reciente
2024-03-11,18:31,1980-04-02 18:31,Maximino Vara Palomar,83455043A,57,Masculino,"Carrer Callejón de Baudelio Vizcaíno, 54, 6ºD, Patraix, Valencia",Patraix,Ahorcamiento,39.448341,-0.392518,2024,3,Wednesday,Depresión diagnosticada
2024-03-13,15:05,2013-03-13 15:05,Néstor Gabaldón,56836354L,81,Masculino,"Calle Vial de Agustín Salinas, 121, Russafa, Valencia",Russafa,Ahorcamiento,39.458068,-0.372525,2024,3,Wednesday,Enfermedad crónica
2024-03-14,03:25,2023-01-01 03:25,Augusto Noguera-Paredes,97101749G,47,Masculino,"Avenida Camino Ramón Valenciano, 15, El Carme, Valencia",El Carme,Precipitación,39.481772,-0.392101,2024,3,Sunday,Intento previo
2024-03-19,08:05,2003-03-11 08:05,Reynaldo Pelayo,80449736Z,21,Masculino,"Calle Vial Manolo Marco, 140, 4ºA, Benicalap, Valencia",Benicalap,Precipitación,39.496334,-0.37003,2024,3,Tuesday,Duelo reciente
2024-03-24,18:48,2002-01-25 18:48,Anacleto Giménez-Alvarez,46449077W,15,Masculino,"Plaça Paseo de Rita Marco, 128, 6º2, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.464968,-0.326987,2024,3,Friday,Abuso de sustancias
2024-04-09,22:25,2008-09-01 22:25,Silvestre Rodríguez Aguiló,85215620E,47,Masculino,"Avenida Calle Reinaldo Echevarría, 27, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.475227,-0.337012,2024,4,Monday,Problemas económicos
2024-04-10,18:56,1998-10-04 18:56,Esteban Fiol Gallardo,12075795J,78,Masculino,"Avenida Alameda Isidora Alba, 66, La Xerea, Valencia",La Xerea,Ahorcamiento,39.475427,-0.368298,2024,4,Sunday,Duelo reciente
2024-04-12,21:26,1985-02-21 21:26,Lorena Zabala Pozuelo,98517599C,46,Femenino,"Calle Calle de Santos Andrés, 104, El Carme, Valencia",El Carme,Ahorcamiento,39.4685,-0.373563,2024,4,Thursday,Problemas económicos
2024-04-19,18:18,1986-09-07 18:18,Edmundo Losa Peñas,14375902M,24,Masculino,"Plaza Ronda Petrona Segarra, 80, Benimaclet, Valencia",Benimaclet,Arma de fuego,39.495134,-0.366069,2024,4,Sunday,Enfermedad crónica
2024-05-03,21:14,2017-08-03 21:14,Pastor Tomás Amorós Hernández,94415276T,86,Masculino,"Calle Rambla de Tristán Benítez, 93, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.464481,-0.373571,2024,5,Thursday,
2024-05-13,09:20,2019-01-12 09:20,Alonso Yáñez Jordá,10142112D,47,Masculino,"Carrer Plaza de Isaac Figueroa, 28, 6º1, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.445668,-0.351224,2024,5,Saturday,
2024-05-13,21:43,2012-05-04 21:43,Fabián Botella Bueno,88988909T,50,Masculino,"Plaça Urbanización Guadalupe Murcia, 51, 2º1, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.441787,-0.405498,2024,5,Friday,
2024-05-13,22:41,1983-11-09 22:41,Amalia Caridad Estrada Bermejo,29932519C,52,Femenino,"Avenida Camino Purificación Duarte, 62, La Xerea, Valencia",La Xerea,Arma de fuego,39.472774,-0.392377,2024,5,Wednesday,Abuso de sustancias
2024-05-14,13:41,1988-02-13 13:41,Reyes Gutierrez Jover,81689927E,45,Femenino,"Carrer Rambla Baudelio Nadal, 124, 8ºA, Russafa, Valencia",Russafa,Ahorcamiento,39.455293,-0.379552,2024,5,Saturday,Problemas económicos
2024-05-20,21:56,2019-03-23 21:56,Marcelo Benavente,61348214S,60,Masculino,"Avenida Cañada Ximena Campo, 7, El Cabanyal, Valencia",El Cabanyal,Precipitación,39.467738,-0.338184,2024,5,Saturday,
2024-05-21,06:06,2024-08-26 06:06,Reyes Domínguez Ropero,17343069B,58,Masculino,"Avenida Camino de Heliodoro Gallardo, 86, 5º1, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.463199,-0.378396,2024,5,Monday,Enfermedad crónica
2024-05-27,14:50,1992-05-06 14:50,Adela Cuadrado Leiva,60657550H,15,Femenino,"Avenida Pasaje Nydia Granados, 74, 8ºD, El Cabanyal, Valencia",El Cabanyal,Precipitación,39.467648,-0.334712,2024,5,Wednesday,Enfermedad crónica
2024-05-27,10:29,1996-07-26 10:29,Aureliano Tirado Perales,78279733S,29,Masculino,"Plaza C. Victoriano Benitez, 64, 8º1, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.458887,-0.41801,2024,5,Friday,Depresión diagnosticada
2024-05-28,03:57,2014-01-12 03:57,Teófilo Quirós Varela,12773350R,45,Masculino,"Carrer Alameda de Natividad Aragonés, 48, Benicalap, Valencia",Benicalap,Arma de fuego,39.498302,-0.389607,2024,5,Sunday,Enfermedad crónica
2024-06-07,19:00,2015-01-05 19:00,Bernardino Ros Rivas,10929706Z,53,Masculino,"Plaça Cañada María Pilar Román, 7, Russafa, Valencia",Russafa,Ahorcamiento,39.464983,-0.362358,2024,6,Monday,Depresión diagnosticada
2024-06-11,06:26,1990-02-04 06:26,Álvaro del Chaves,18695503E,20,Masculino,"Carrer Calle Asunción Sala, 145, El Cabanyal, Valencia",El Cabanyal,Intoxicación medicamentosa,39.467933,-0.334549,2024,6,Sunday,Depresión diagnosticada
2024-06-12,02:03,2004-05-16 02:03,María Cabañas Cazorla,40086794W,43,Masculino,"Plaça Camino Herminio Samper, 123, Benicalap, Valencia",Benicalap,Precipitación,39.51131,-0.39035,2024,6,Sunday,Sin antecedentes conocidos
2024-06-14,20:14,1989-08-25 20:14,Toni Camino-Aguilar,36487574Y,54,Masculino,"Carrer Calle Victorino Rius, 24, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.486455,-0.345396,2024,6,Friday,Abuso de sustancias
2024-06-14,08:11,1985-11-23 08:11,Jerónimo Cecilio Gordillo Pla,86925521B,15,Masculino,"Carrer Vial de Renato Arroyo, 107, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.457299,-0.343031,2024,6,Saturday,Enfermedad crónica
2024-06-15,23:34,2003-08-31 23:34,Reyna del Pozo,17296126B,48,Femenino,"Avenida Rambla Serafina Barceló, 74, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.447345,-0.346103,2024,6,Sunday,Abuso de sustancias
2024-06-18,18:26,1983-08-17 18:26,Saturnino Acedo Riquelme,30761330A,34,Masculino,"Avenida Plaza de Anselma Royo, 117, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.472722,-0.388167,2024,6,Wednesday,Abuso de sustancias
2024-06-20,16:15,2006-08-03 16:15,Heraclio Ferrera Salinas,76491700W,32,Masculino,"Carrer Plaza de África Garzón, 133, 4º1, Russafa, Valencia",Russafa,Precipitación,39.467616,-0.362628,2024,6,Thursday,Abuso de sustancias
2024-06-23,15:31,2021-02-09 15:31,Pedro del Ocaña,51199036R,28,Masculino,"Calle Pasadizo de Dulce Sierra, 98, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.455548,-0.344874,2024,6,Tuesday,Sin antecedentes conocidos
2024-06-24,22:33,2013-06-04 22:33,Martin Gonzalo Nebot,84172359H,17,Masculino,"Carrer Alameda de Omar Barranco, 70, Campanar, Valencia",Campanar,Ahorcamiento,39.494076,-0.397248,2024,6,Tuesday,Problemas económicos
2024-06-26,18:32,1991-08-26 18:32,Anabel Armas Correa,73512627G,24,Femenino,"Plaça Plaza Florencio Hierro, 25, 5º1, Patraix, Valencia",Patraix,Ahorcamiento,39.447522,-0.406894,2024,6,Monday,Intento previo
2024-07-02,05:24,1986-07-23 05:24,Clara de Vall,73645470E,59,Femenino,"Avenida Pasaje Cristian Amores, 34, Campanar, Valencia",Campanar,Ahorcamiento,39.476362,-0.382369,2024,7,Wednesday,Depresión diagnosticada
2024-07-05,10:50,2020-03-29 10:50,Ernesto Ledesma Quintero,56768083N,55,Masculino,"Plaza Rambla de Encarnita Peral, 27, Patraix, Valencia",Patraix,Ahorcamiento,39.464298,-0.405208,2024,7,Sunday,Sin antecedentes conocidos
2024-07-06,21:04,1995-05-14 21:04,Alfonso del Ureña,52849647V,80,Masculino,"Avenida Plaza Marciano Tomas, 52, 6º2, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.46336,-0.356578,2024,7,Sunday,Trastorno bipolar
2024-07-07,14:18,2009-01-17 14:18,Jacobo Riera Romero,92686780T,42,Masculino,"Avenida Paseo Ascensión Marín, 101, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.462762,-0.394131,2024,7,Saturday,Trastorno bipolar
2024-07-09,04:03,2018-01-14 04:03,Federico del Gracia,97953190P,45,Masculino,"Plaza Calle de Inocencio Cabañas, 121, Campanar, Valencia",Campanar,Corte/punzante,39.482606,-0.380442,2024,7,Sunday,Duelo reciente
2024-07-21,19:26,2016-05-18 19:26,Adelardo Moll Burgos,38485635B,53,Masculino,"Plaça Urbanización de Rosalina Mármol, 53, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.489257,-0.358027,2024,7,Wednesday,Trastorno bipolar
2024-07-28,21:08,1980-05-11 21:08,Albino Escribano Reyes,34441709Z,42,Masculino,"Plaça Camino Rocío Escamilla, 114, Poblats Marítims, Valencia",Poblats Marítims,Precipitación,39.454788,-0.3424,2024,7,Sunday,Intento previo
2024-08-04,22:58,2020-12-20 22:58,Xavier Valenzuela Rivero,10475699G,61,Masculino,"Carrer Alameda Ale Carrasco, 75, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.441892,-0.362592,2024,8,Sunday,Sin antecedentes conocidos
2024-08-05,18:49,2025-08-08 18:49,Victoriano Ángel Rosado,52756327P,38,Masculino,"Calle Vial de Pepito Casares, 28, 6º1, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.465551,-0.326591,2024,8,Friday,Enfermedad crónica
2024-08-06,23:00,2017-12-16 23:00,Gala Manso-Quintero,81047936F,53,Femenino,"Plaça C. Alba Pastor, 130, Russafa, Valencia",Russafa,Precipitación,39.45898,-0.349909,2024,8,Saturday,Duelo reciente
2024-08-06,16:02,2007-08-21 16:02,René Terrón Gras,26407953C,67,Masculino,"Avenida Via de Porfirio Plana, 126, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.476978,-0.304361,2024,8,Tuesday,Depresión diagnosticada
2024-08-07,22:16,1982-05-10 22:16,Ramón Cantero Cerro,44856590N,25,Masculino,"Plaça Urbanización de Carmina Navas, 13, Russafa, Valencia",Russafa,Otros,39.465134,-0.36607,2024,8,Monday,Enfermedad crónica
2024-08-12,18:58,1996-01-19 18:58,Ezequiel Gascón Montaña,59066095W,75,Masculino,"Plaza Cuesta de Edgardo Diéguez, 61, 7ºA, El Cabanyal, Valencia",El Cabanyal,Corte/punzante,39.46947,-0.329856,2024,8,Friday,Sin antecedentes conocidos
2024-08-14,06:36,1990-03-27 06:36,Reynaldo Uriarte Escribano,14420667N,43,Masculino,"Calle Urbanización Edu Sevilla, 104, 2º1, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.456775,-0.393588,2024,8,Tuesday,Abuso de sustancias
2024-08-15,02:59,2014-01-30 02:59,Chucho Colom Toledo,80792969H,28,Masculino,"Calle Glorieta de Geraldo Barreda, 134, 4ºC, Russafa, Valencia",Russafa,Arma de fuego,39.459988,-0.388107,2024,8,Thursday,
2024-08-23,18:27,2001-04-19 18:27,Ana Sofía Rueda Carrasco,81531241J,57,Femenino,"Plaza C. Nicolasa Salas, 47, Russafa, Valencia",Russafa,Precipitación,39.463858,-0.353055,2024,8,Thursday,Depresión diagnosticada
2024-08-24,13:06,2019-11-19 13:06,Severo del Trillo,72245455V,56,Masculino,"Avenida Via María Benavides, 73, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.469889,-0.334198,2024,8,Tuesday,
2024-09-01,14:40,1988-12-08 14:40,Domingo Valderrama Querol,96026063M,21,Masculino,"Calle Vial de Basilio Carranza, 25, Campanar, Valencia",Campanar,Precipitación,39.481942,-0.392981,2024,9,Thursday,Trastorno bipolar
2024-09-03,00:04,2009-10-03 00:04,Javi Delgado Mateu,35586356C,57,Masculino,"Carrer C. de Flavia Muñoz, 135, La Xerea, Valencia",La Xerea,Intoxicación medicamentosa,39.487388,-0.384436,2024,9,Saturday,Depresión diagnosticada
2024-09-12,23:25,2020-03-25 23:25,Leopoldo Cuenca Duque,59121423S,38,Masculino,"Calle Avenida de Mireia Pou, 130, L'Eixample, Valencia",L'Eixample,Precipitación,39.459858,-0.351191,2024,9,Wednesday,Abuso de sustancias
2024-09-28,23:49,1996-03-09 23:49,Macario Peral Lobo,68078891H,38,Masculino,"Avenida Avenida Alicia Segura, 41, 6º1, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.47886,-0.368276,2024,9,Saturday,Sin antecedentes conocidos
2024-09-28,18:39,2012-02-13 18:39,Anunciación Montserrat Ballesteros,72169465L,29,Femenino,"Avenida Camino Remedios Pastor, 130, 8ºC, Poblats Marítims, Valencia",Poblats Marítims,Arma de fuego,39.45764,-0.325554,2024,9,Monday,Trastorno bipolar
2024-10-03,10:20,1995-06-06 10:20,Cesar Arribas Agustín,97913781K,53,Masculino,"Carrer Acceso de Marisa Rey, 52, Patraix, Valencia",Patraix,Precipitación,39.441215,-0.405387,2024,10,Tuesday,Duelo reciente
2024-10-04,08:53,1988-08-22 08:53,Dan Antúnez-Puga,55378921G,71,Masculino,"Avenida Urbanización de Yolanda Adadia, 114, Benimaclet, Valencia",Benimaclet,Precipitación,39.480041,-0.367118,2024,10,Monday,Depresión diagnosticada
2024-10-18,10:22,2007-10-20 10:22,Mateo Pereira Alvarado,59160991T,41,Masculino,"Avenida Glorieta de Dionisia Torrijos, 53, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.44431,-0.361556,2024,10,Saturday,Trastorno bipolar
2024-10-21,10:11,2024-10-07 10:11,Ignacio Blas Aguilar Amor,30447435N,28,Masculino,"Plaça C. Zaira Cárdenas, 4, 6º2, L'Eixample, Valencia",L'Eixample,Precipitación,39.47056,-0.371627,2024,10,Monday,Intento previo
2024-10-24,20:56,2023-08-19 20:56,Mario Morcillo Camps,13864908W,65,Masculino,"Carrer Callejón de Benjamín Crespi, 146, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.46804,-0.384756,2024,10,Saturday,
2024-10-27,13:52,2019-06-09 13:52,Flavia Ortiz-Solana,21270822P,41,Femenino,"Calle Cañada Carla Alcolea, 24, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.471371,-0.325019,2024,10,Sunday,Sin antecedentes conocidos
2024-10-28,13:20,2024-09-07 13:20,Osvaldo Iglesias Castro,69300758X,40,Masculino,"Avenida Pasaje de Elodia Castañeda, 137, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.475217,-0.3623,2024,10,Saturday,Duelo reciente
2024-11-02,16:40,1989-10-28 16:40,Clemente Huertas Fábregas,72816071A,84,Masculino,"Plaza Rambla Trini Crespo, 150, Russafa, Valencia",Russafa,Precipitación,39.463802,-0.357719,2024,11,Saturday,Sin antecedentes conocidos
